exceedance_probability,return_period_years,insured_loss_threshold
0.2478,4.035512510088782,2756644.566786427
0.2479,4.033884630899556,2739303.108646138
0.248,4.032258064516129,2732350.994273134
0.2481,4.030632809351069,2731949.3049125248
0.2482,4.0290088638195005,2729014.44196357
0.2483,4.0273862263391065,2724114.7326498753
0.2484,4.025764895330113,2709204.6195932603
0.2485,4.0241448692152915,2699693.1252086363
0.2486,4.022526146419952,2697897.424601384
0.2487,4.020908725371934,2670265.6788653866
0.2488,4.019292604501608,2667013.544147933
0.2489,4.017677782241864,2666907.280047236
0.249,4.016064257028113,2666844.080242572
0.2491,4.014452027298274,2665372.890501889
0.2492,4.012841091492777,2662170.3314597374
0.2493,4.011231448054553,2647053.437598737
0.2494,4.0096230954290295,2644890.905848841
0.2495,4.008016032064128,2641005.2489037802
0.2496,4.006410256410256,2636223.208668351
0.2497,4.004805766920304,2632172.726846009
0.2498,4.00320256204964,2629033.440005052
0.2499,4.001600640256102,2628680.792101972
0.25,4.0,2621663.5695607434
0.2501,3.9984006397441023,2615605.249758355
0.2502,3.9968025579536373,2613688.633288049
0.2503,3.995205753096284,2612050.0080874464
0.2504,3.993610223642172,2607123.969493224
0.2505,3.992015968063872,2597962.093186197
0.2506,3.990422984836393,2562324.3783053756
0.2507,3.988831272437176,2556190.3141224855
0.2508,3.987240829346092,2554125.820175328
0.2509,3.9856516540454363,2550428.848376361
0.251,3.9840637450199203,2538443.00567986
0.2511,3.982477100756671,2536286.273084381
0.2512,3.980891719745223,2534058.6084725545
0.2513,3.9793076004775165,2521271.1053249617
0.2514,3.977724741447892,2518462.2090334874
0.2515,3.9761431411530817,2507586.5501720896
0.2516,3.97456279809221,2496063.458251899
0.2517,3.972983710766786,2494031.567550948
0.2518,3.9714058776806986,2488003.227989594
0.2519,3.969829297340214,2478450.652686375
0.252,3.9682539682539684,2470418.123217461
0.2521,3.9666798889329633,2465775.9009592296
0.2522,3.965107057890563,2460201.546261775
0.2523,3.9635354736424886,2459857.568804172
0.2524,3.9619651347068143,2454869.2817695383
0.2525,3.9603960396039604,2450127.308496756
0.2526,3.9588281868566906,2444253.8125728425
0.2527,3.957261574990107,2429171.5721261012
0.2528,3.9556962025316453,2403548.451327384
0.2529,3.9541320680110714,2401818.3876435566
0.253,3.952569169960474,2386642.3695604037
0.2531,3.951007506914263,2373602.779963283
0.2532,3.9494470774091632,2368506.977666493
0.2533,3.947887879984208,2364590.650701616
0.2534,3.9463299131807417,2362329.0883326493
0.2535,3.9447731755424065,2359523.7859949125
0.2536,3.943217665615142,2357764.594858686
0.2537,3.941663381947182,2356657.4798770044
0.2538,3.940110323089046,2342523.23219904
0.2539,3.9385584875935407,2334349.595117169
0.254,3.937007874015748,2320916.435925556
0.2541,3.9354584809130264,2310377.38388342
0.2542,3.933910306845004,2298452.350455564
0.2543,3.932363350373574,2296586.3683965188
0.2544,3.930817610062893,2271036.1668826197
0.2545,3.9292730844793713,2254418.9482296724
0.2546,3.9277297721916735,2246886.558809676
0.2547,3.9261876717707107,2236145.173400592
0.2548,3.9246467817896384,2228948.664682064
0.2549,3.9231071008238523,2225308.341110584
0.255,3.9215686274509802,2211113.6526800822
0.2551,3.9200313602508823,2204634.012997631
0.2552,3.918495297805643,2189984.0498206895
0.2553,3.9169604386995687,2185449.2452454115
0.2554,3.9154267815191854,2166917.04610325
0.2555,3.9138943248532287,2154884.286766452
0.2556,3.912363067292645,2150917.887183237
0.2557,3.910833007430583,2149593.2001949023
0.2558,3.909304143862392,2148642.2340364284
0.2559,3.907776475185619,2140858.593707511
0.256,3.90625,2126478.0367962667
0.2561,3.904724716907458,2114584.8850814602
0.2562,3.9032006245121003,2090365.1154685041
0.2563,3.901677721420211,2087265.711650833
0.2564,3.900156006240249,2077358.4693529657
0.2565,3.898635477582846,2076566.973217539
0.2566,3.897116134060795,2061840.5360245025
0.2567,3.8955979742890534,2052578.9786654033
0.2568,3.8940809968847354,2051830.0252587483
0.2569,3.8925652004671076,2045058.1364487861
0.257,3.8910505836575875,2035419.0025910805
0.2571,3.8895371450797356,2010427.5185879206
0.2572,3.888024883359254,2000515.5955643947
0.2573,3.88651379712398,1998009.3482105425
0.2574,3.8850038850038846,1981421.2136053944
0.2575,3.883495145631068,1974824.6738668173
0.2576,3.8819875776397517,1933397.6862557058
0.2577,3.880481179666279,1921008.8039158783
0.2578,3.8789759503491084,1920644.3852867554
0.2579,3.8774718883288095,1917203.0106761642
0.258,3.875968992248062,1913544.4407159493
0.2581,3.8744672607516466,1910821.8663841398
0.2582,3.872966692486445,1909016.076657955
0.2583,3.8714672861014328,1906414.8305572956
0.2584,3.869969040247678,1875119.0384987276
0.2585,3.8684719535783363,1874973.4548333702
0.2586,3.8669760247486464,1873352.6908546006
0.2587,3.865481252415926,1864951.5261640884
0.2588,3.8639876352395675,1853968.569340938
0.2589,3.8624951718810348,1853653.2193890982
0.259,3.861003861003861,1851620.6719755244
0.2591,3.8595137012736394,1847246.4153946317
0.2592,3.858024691358025,1847008.7277782317
0.2593,3.856536829926726,1844826.0223825267
0.2594,3.8550501156515034,1841543.7500374333
0.2595,3.8535645472061657,1839436.6863278057
0.2596,3.852080123266564,1833804.403557005
0.2597,3.850596842510589,1832217.109424421
0.2598,3.8491147036181683,1816357.8263280697
0.2599,3.847633705271258,1812636.971195378
0.26,3.846153846153846,1811016.4779596198
0.2601,3.8446751249519417,1801413.126774046
0.2602,3.8431975403535743,1795680.8207900096
0.2603,3.84172109104879,1794518.3270152723
0.2604,3.840245775729646,1791746.6008735667
0.2605,3.838771593090211,1787124.9684926227
0.2606,3.837298541826554,1784436.2325066065
0.2607,3.8358266206367473,1778832.2228254238
0.2608,3.8343558282208594,1774612.0394455476
0.2609,3.8328861632809503,1771761.977400466
0.261,3.8314176245210727,1756311.5219282745
0.2611,3.8299502106472616,1752286.8897213181
0.2612,3.8284839203675345,1750621.6075095707
0.2613,3.8270187523918873,1749171.9677638267
0.2614,3.825554705432287,1729161.9459483288
0.2615,3.8240917782026767,1715562.4937392082
0.2616,3.8226299694189603,1711749.520563902
0.2617,3.8211692777990067,1711691.0660774973
0.2618,3.8197097020626436,1708076.1969631454
0.2619,3.818251240931653,1700197.0184517584
0.262,3.8167938931297707,1690304.2377228595
0.2621,3.8153376573826785,1680639.3830518215
0.2622,3.8138825324180017,1664901.588667912
0.2623,3.812428516965307,1655379.7423967193
0.2624,3.810975609756097,1648425.854122515
0.2625,3.8095238095238093,1646387.1019314101
0.2626,3.808073115003808,1641897.9563107404
0.2627,3.8066235249333844,1641269.6639136078
0.2628,3.805175038051751,1634843.9062779788
0.2629,3.803727653100038,1626973.3168760953
0.263,3.8022813688212924,1621306.196720382
0.2631,3.800836183960471,1609720.7603065972
0.2632,3.799392097264438,1607535.2432007005
0.2633,3.7979491074819602,1604342.778731245
0.2634,3.796507213363705,1601830.3503526126
0.2635,3.795066413662239,1588915.4460627371
0.2636,3.793626707132018,1585367.7192646638
0.2637,3.79218809252939,1564610.0396915956
0.2638,3.7907505686125855,1564148.2360632294
0.2639,3.78931413414172,1558116.8246488571
0.264,3.7878787878787876,1556429.2676152224
0.2641,3.7864445285876562,1553753.0137920005
0.2642,3.785011355034065,1543457.5149033552
0.2643,3.783579265985623,1529847.8075070565
0.2644,3.7821482602118,1515149.5455562298
0.2645,3.7807183364839316,1511819.8730663802
0.2646,3.7792894935752077,1502480.488927803
0.2647,3.7778617302606725,1499201.0026150183
0.2648,3.776435045317221,1497374.5511796947
0.2649,3.7750094375235936,1488991.2492807242
0.265,3.773584905660377,1483252.3167673822
0.2651,3.7721614485099964,1477191.8898137317
0.2652,3.770739064856712,1471893.8098318607
0.2653,3.7693177534866193,1469271.565457746
0.2654,3.767897513187641,1468649.2384281585
0.2655,3.766478342749529,1464055.2847641984
0.2656,3.765060240963855,1458760.4176567914
0.2657,3.763643206624012,1457764.1256256418
0.2658,3.7622272385252074,1455740.378241685
0.2659,3.76081233546446,1455176.9767222784
0.266,3.7593984962406015,1451299.1031706955
0.2661,3.757985719654265,1450777.1148170354
0.2662,3.756574004507889,1446446.2365493171
0.2663,3.755163349605708,1441722.4810324803
0.2664,3.7537537537537533,1434393.1951740526
0.2665,3.7523452157598496,1432422.641663503
0.2666,3.7509377344336086,1430596.785545842
0.2667,3.749531308586427,1429587.660692491
0.2668,3.7481259370314843,1425201.3662763054
0.2669,3.746721618583739,1415605.7015919972
0.267,3.745318352059925,1412422.8239104087
0.2671,3.743916136278547,1411996.7362822148
0.2672,3.7425149700598803,1395584.6807698552
0.2673,3.7411148522259636,1384893.602924074
0.2674,3.739715781600598,1379842.3262063563
0.2675,3.7383177570093458,1368837.351047933
0.2676,3.7369207772795217,1368606.44174565
0.2677,3.7355248412401942,1365736.9540992067
0.2678,3.734129947722181,1361577.5743116725
0.2679,3.7327360955580438,1357254.788466714
0.268,3.731343283582089,1354989.7424894827
0.2681,3.729951510630362,1353450.1054397938
0.2682,3.7285607755406414,1346774.3152149213
0.2683,3.7271710771524416,1343388.1638647493
0.2684,3.725782414307004,1330794.357488883
0.2685,3.7243947858472994,1322338.7797174482
0.2686,3.7230081906180192,1316952.9389298386
0.2687,3.721622627465575,1314569.8524295634
0.2688,3.7202380952380953,1313848.1378025902
0.2689,3.7188545927854224,1313412.3485431143
0.269,3.717472118959108,1297070.324071407
0.2691,3.716090672612412,1296638.7230539077
0.2692,3.7147102526002973,1293062.2854839698
0.2693,3.7133308577794284,1285124.5151491435
0.2694,3.711952487008167,1284542.2727180526
0.2695,3.7105751391465676,1284533.038831113
0.2696,3.7091988130563798,1283133.1586892218
0.2697,3.7078235076010384,1281930.7046496703
0.2698,3.7064492216456637,1278999.41426232
0.2699,3.7050759540570586,1277523.2526348396
0.27,3.7037037037037033,1261748.513649473
0.2701,3.702332469455757,1255957.0750967418
0.2702,3.7009622501850483,1255859.2492334659
0.2703,3.699593044765076,1249040.3559105645
0.2704,3.6982248520710064,1247002.2626965928
0.2705,3.696857670979667,1238159.1863021576
0.2706,3.695491500369549,1233620.5178740122
0.2707,3.694126339120798,1231897.7544025762
0.2708,3.6927621861152145,1231771.6867613054
0.2709,3.69139904023625,1231726.0734576595
0.271,3.6900369003690034,1225812.4983437245
0.2711,3.6886757654002214,1224311.5095164198
0.2712,3.6873156342182893,1219995.6953200304
0.2713,3.6859565057132326,1218990.7659893082
0.2714,3.684598378776714,1218600.5454988147
0.2715,3.6832412523020257,1215700.4725541852
0.2716,3.681885125184094,1213681.549519063
0.2717,3.68052999631947,1208285.6989340296
0.2718,3.679175864606328,1207462.0971031114
0.2719,3.677822728944465,1204266.9502802102
0.272,3.676470588235294,1201537.0587131865
0.2721,3.675119441381845,1198063.1452266278
0.2722,3.673769287288758,1198043.7637890745
0.2723,3.6724201248622843,1194795.319737244
0.2724,3.6710719530102796,1193732.5334904587
0.2725,3.6697247706422016,1192971.3862122544
0.2726,3.668378576669112,1192695.2357622625
0.2727,3.6670333700036672,1174108.7781282417
0.2728,3.6656891495601176,1173023.3285913425
0.2729,3.664345914254306,1165703.10581424
0.273,3.663003663003663,1165063.5006531242
0.2731,3.6616623947272062,1160651.6138787903
0.2732,3.6603221083455346,1159960.824604853
0.2733,3.658982802780827,1157695.4084918753
0.2734,3.65764447695684,1152170.8133145045
0.2735,3.6563071297989027,1143264.7200755344
0.2736,3.654970760233918,1142451.603045632
0.2737,3.6536353671903545,1124783.2143538694
0.2738,3.652300949598247,1118276.2015293927
0.2739,3.6509675063891933,1112602.8063425263
0.274,3.64963503649635,1111591.9302646015
0.2741,3.6483035388544325,1110081.784288546
0.2742,3.6469730123997084,1096784.9691784652
0.2743,3.6456434560699966,1095775.9253808563
0.2744,3.644314868804665,1085086.7910699926
0.2745,3.6429872495446265,1082297.4789960545
0.2746,3.6416605972323377,1078720.0543584109
0.2747,3.6403349108117946,1076013.4412938752
0.2748,3.63901018922853,1074514.979753693
0.2749,3.637686431429611,1063468.716065257
0.275,3.6363636363636362,1063185.1976615053
0.2751,3.635041802980734,1059951.353911632
0.2752,3.633720930232558,1058682.6825386884
0.2753,3.632401017072285,1058311.9865709222
0.2754,3.631082062454612,1055259.5106872881
0.2755,3.629764065335753,1051460.6004543398
0.2756,3.6284470246734397,1050286.13592573
0.2757,3.6271309394269133,1049560.4247965398
0.2758,3.6258158085569256,1039378.8407647761
0.2759,3.6245016310257343,1035125.2568635787
0.276,3.623188405797101,1033047.4070744942
0.2761,3.621876131836291,1027562.3807934604
0.2762,3.620564808110065,1018205.127635629
0.2763,3.6192544335866814,1010563.6835702448
0.2764,3.6179450072358903,1009498.991174971
0.2765,3.6166365280289328,1007476.8097385222
0.2766,3.6153289949385394,1004258.3978400192
0.2767,3.614022406938923,1004134.1101316394
0.2768,3.6127167630057806,998579.0266846553
0.2769,3.6114120621162877,989575.436788843
0.277,3.6101083032490973,985251.4267209222
0.2771,3.6088054853843374,983483.5729772832
0.2772,3.6075036075036073,981532.2884700411
0.2773,3.606202668589975,979790.1024027674
0.2774,3.6049026676279743,977635.733115819
0.2775,3.603603603603603,977573.5573365897
0.2776,3.6023054755043225,974613.3567174065
0.2777,3.6010082823190492,973011.0316694074
0.2778,3.599712023038157,953031.2194275798
0.2779,3.5984166966534725,948812.7362053966
0.278,3.597122302158273,940079.8956411273
0.2781,3.595828838547285,937766.2183217554
0.2782,3.5945363048166787,937228.0581608183
0.2783,3.5932446999640675,935369.757932182
0.2784,3.591954022988506,933495.1925100206
0.2785,3.5906642728904843,931150.9658987784
0.2786,3.5893754486719307,928624.626920901
0.2787,3.588087549336204,915304.3109862716
0.2788,3.586800573888092,911599.5012859363
0.2789,3.5855145213338115,909567.761499477
0.279,3.584229390681003,906206.3841704103
0.2791,3.5829451809387316,905030.7991892692
0.2792,3.5816618911174785,895223.235646498
0.2793,3.5803795202291444,888225.793243744
0.2794,3.579098067287044,885875.9173545332
0.2795,3.577817531305903,875291.7826521276
0.2796,3.5765379113018594,873709.1991681168
0.2797,3.575259206292456,873243.9801819636
0.2798,3.5739814152966405,872206.5283198364
0.2799,3.572704537334763,872018.3700403958
0.28,3.571428571428571,871349.4800405557
0.2801,3.5701535166012137,869716.3834303758
0.2802,3.5688793718772307,863802.0441885324
0.2803,3.5676061362825546,854765.3466127717
0.2804,3.566333808844508,851206.5194335288
0.2805,3.5650623885918,847502.36330073
0.2806,3.563791874554526,846474.1604502251
0.2807,3.562522265764161,843616.884052574
0.2808,3.561253561253561,839862.6315795272
0.2809,3.5599857600569598,829852.4663183736
0.281,3.558718861209964,827338.7162532551
0.2811,3.557452863749555,823424.6143813466
0.2812,3.5561877667140824,820018.4707370375
0.2813,3.5549235691432637,819223.9549148695
0.2814,3.5536602700781805,817563.6049491961
0.2815,3.5523978685612794,813563.0380819689
0.2816,3.5511363636363633,812295.1832414776
0.2817,3.549875754348598,805545.6522017841
0.2818,3.5486160397444997,804768.3980073764
0.2819,3.5473572188719404,801505.0749408294
0.282,3.546099290780142,792518.3789242813
0.2821,3.544842254519674,792360.417790142
0.2822,3.543586109142452,785219.4346930773
0.2823,3.5423308537017357,783024.4116032729
0.2824,3.5410764872521248,777274.9183872347
0.2825,3.5398230088495577,773872.9157607412
0.2826,3.538570417551309,769121.7405612186
0.2827,3.5373187124159884,767566.8205258382
0.2828,3.536067892503536,767435.4407458804
0.2829,3.534817956875221,762262.8543916409
0.283,3.53356890459364,761008.0557995185
0.2831,3.532320734722713,760862.7081524676
0.2832,3.5310734463276834,757469.4196903388
0.2833,3.5298270384751147,751767.1812444143
0.2834,3.5285815102328866,751435.5698049921
0.2835,3.5273368606701943,751157.4841739788
0.2836,3.5260930888575457,747808.4654116882
0.2837,3.5248501938667607,746574.177680411
0.2838,3.5236081747709656,745287.1413300444
0.2839,3.5223670306445936,744916.1180222704
0.284,3.5211267605633805,744489.0320276753
0.2841,3.5198873636043646,742101.964231002
0.2842,3.518648838845883,740654.7825846202
0.2843,3.5174111853675694,737560.2494394053
0.2844,3.5161744022503516,734066.7101719709
0.2845,3.5149384885764503,731554.6255366863
0.2846,3.513703443429374,729552.898025043
0.2847,3.512469265893923,726208.3281057111
0.2848,3.51123595505618,724113.2777050523
0.2849,3.5100035100035103,723926.170685381
0.285,3.5087719298245617,720228.6936258659
0.2851,3.50754121360926,716660.7598366986
0.2852,3.506311360448808,709089.9261863572
0.2853,3.505082369435682,708144.443396498
0.2854,3.5038542396636303,707738.5869296036
